bin,sku,Msku,Asin,External id 1,External id 2,External id 3,title,Sellable,Unsellable - Total,Unsellable - Vendor Damage,Unsellable - Carrier Damage,Unsellable - Warehouse Damage,Unsellable - Defective,Unsellable - Shipper Damage,Unsellable - Customer Return Damage,Unsellable - Expired,Reserved,Customer returns,Pending Cancelled,Actual expiration,Amazon expiration
A100,X001SK9FPF,CLHBs-shmpo-cndr-pk-50-ech-25,B0BSNN83Q5,,,,Clayherbs Pack-50 (22ml) Bulk Hotel Amenities | Toileties For Hospitality | Travel Size Mini Shampoo and Conditioner | Hotel Shampoo | Nourishing | Biodegradable Shampoo | Supplies for Guests | 22ml Tubes | 25pc Shampoo/ 25pc Conditioner,27,0,0,0,0,0,0,0,0,0,0,0,30-Dec-2026,30-Nov-2026
A100,X0029Z60IX,New 30ml Conditioner - Pack-50,B0F3X5QSLB,,,,"Clayherbs Pack-50 30ml Aloe Vera Conditioner | Luxuru and Premium Natural & Soothing Hair Conditioner for Hotels, Guest Rooms, Travel & Spa Use | Nourishing & Hydrating",100,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029YXWJ9,OL-H3WO-1BXL,B0F3X65GQ1,,,,"Clayherbs Pack-50 30ml Cocoa Butter Moisturizer Cream, Deep Hydration for Dry Skin, perfect for handbags, travel kits, hotel toiletries, guest room amenities, and spa Non-Greasy, Travel Size, For Body",100,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029YXSK7,New 30ml Shampoo - Pack-50,B0F3TXHWZ2,,,,"Clayherbs Pack-50 30ml Green Apple Shampoo Luxury and Premium | Refreshing & Nourishing Hair Cleanser | Ideal for Travel, Hotels Toiletries, Guest Rooms",100,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029Z4PWB,New 30ml Bath Gel - Pack-50,B0F3WZ4ZLX,,,,"Clayherbs Pack-50 30ml Lavender Shower Gel Luxury and Premium | Bath Gel Refreshing & cleanses your skin | Ideal for Travel, Hotels Toiletries, Guest Rooms, Hospitality Kit, Resorts, Homestays, and Spa",100,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002A08NPZ,30ml Royal Oud Body Lotion Pack-50,B0F3XRNMHF,,,,"Clayherbs Pack-50 30ml Royal Oud Body Lotion | Premium Moisturizer for All Skin Types | Enriched with Nourishing Oils & Soothing Fragrance | Ideal for Travel, Hotels Toiletries & Guest Rooms and Spa",50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002A076J9,30ml Royal Oud Conditioner Pack-50,B0F3XP1C28,,,,"Clayherbs Pack-50 30ml Royal Oud Conditioner | Luxury Hair Conditioner for Hotels Toiletries, Guest Rooms, House, Spas & Travel | Deep Nourishment with Royal Oud Fragrance",50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0029YXWJJ,30ml Royal Oud Shampoo Pac-50,B0F3XD8LLL,,,,"Clayherbs Pack-50 30ml Royal Oud Shampoo | Luxurious Travel-Size Hair Cleanser for Hotels Toiletries, Spas & Guests house | Sulphate-Free & Nourishing Formula",49,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002C7LJ2F,30ml Royal Oud Shampoo Pack-50,B0F3XD8LLL,,,,"Clayherbs Pack-50 30ml Royal Oud Shampoo | Luxurious Travel-Size Hair Cleanser for Hotels Toiletries, Spas & Guests house | Sulphate-Free & Nourishing Formula",50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002A06ELP,30ml Royal Oud Bath Gel Pack-50,B0F3XRRJF6,,,,"Clayherbs Pack-50 30ml Royal Oud Shower Gel – Travel Size | Luxurious Oud Body Wash for Hotels Toiletries, Guest Rooms, Spa & Travel Use",48,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002CXFZD3,Shaving Gel Sachets Pack-50,B0FJ1RB655,,,,"Clayherbs Pack-50 4gm Herbal Shave Gel Sustainable Travel Shaving Gel Sachets – Plastic-free, Biodegradable in Eco-Friendly Kraft Pouch – Ideal for Hotels, Guests, Travel Kits – Smooth Glide Formula",87,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SNBF69,Erth-brwn-box-Hand-Comb-50pcs,B09TTB374S,,,,Clayherbs Pack-50 Individually Wrapped Combs Disposable Combs Plastic Travel Comb Hair Combs for Hotel Shelter Homeless Charity Church Nursing White Comb Hotel Toiletries,40,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001THTDQ3,Clayherbs morning kit pack of 50,B0C69RPFWS,,,,"Clayherbs Pack-50kits Morning Kit In Card Box and Free Dental Floss With Each Kit | Hotel Accessories | Hotel Guest House Toiletries Kit | 20 Ml Shampoo, 15g Soap, Comb, 8g Toothpaste & A Brush | Pack Of 50",1529,0,0,0,0,0,0,0,0,3,0,0,31-Dec-2026,01-Dec-2026
A100,X001Z6ZIHV,Clayherbs morning kit pack of 75 Set,B0CRV8F45L,,,,"Clayherbs Pack-75kits Morning Kit In Card Box and Free Dental Floss With Each Kit | Hotel Accessories | Hotel Guest House Toiletries Kit | 20 Ml Shampoo, 15g Soap, Comb, 8g Toothpaste & A Brush",59,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001XE5B3V,Clyhrbs 4tubes 22ml 1soap 15gm pck 100,B0CCPBJ684,,,,"Clayherbs Pack-80 22ml Bulk Hotel Amenities Toileties For Hospitality Travel Size Mini Shampoo,Conditioner, Shower Gel Moisturizer Cream Hotel Shampoo Soap Nourishing Biodegradable Supplies for Guests 1 Free15g Soap| 20pc Each",8,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001ZWOFVF,Clayherbs-NourishingSoap-15g-pack-800-sm,B0CSG36ZPH,,,,Clayherbs Pack-800 Hotel Soap 15 Gm Nourishing Aloe Vetiver | Guest House Kit | Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | Spa | Marriage Halls,50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001XDZG1J,Silver Cap Conditioner 35 ml 50 sets,B0CPBLVGB8,,,,Clayherbs Set Of 50 Pcs Luxury Hair Conditioner 35 Ml For | Guest House Kit | Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | Spa | Marriage Halls | Pack Of 50,0,19,0,0,0,0,0,0,19,0,0,0,17-Feb-2026,05-Oct-2025
A200,X001XDZG1J,Silver Cap Conditioner 35 ml 50 sets,B0CPBLVGB8,,,,Clayherbs Set Of 50 Pcs Luxury Hair Conditioner 35 Ml For | Guest House Kit | Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | Spa | Marriage Halls | Pack Of 50,50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,18-Aug-2027
A100,X002DFZUW1,Auro 360 (Pack-50set),B0FLDYRH36,,,,"Clayherbs Set of 50 Auro 360 Hotel Toiletries Kit – Guest Amenity Packs | Travel Size Shampoo, Conditioner, Body Wash, Lotion & Soap | Aloe Vera, Neem & Green Tea | For Hotels, Hospitals & Guest Houses",29,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SND779,Brown-Pckg-Shaving-Kit-100pcs,B09RPSX5C4,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (100 Sets)",70,0,0,0,0,0,0,0,0,0,0,0,31-May-2026,01-May-2026
A100,X002C07VAV,Shaving-Kit-100-Pcs,B09RMZDW45,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (100 Sets)",30,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001SND779,Brown-Pckg-Shaving-Kit-100pcs,B09RPSX5C4,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (100 Sets)",40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,13-Sep-2027
A300,X001XE5B3B,Brown-Pckg-Shaving-Kit-50pcs,B09RPHWCRM,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(4g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (50 Sets)",76,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,13-Sep-2027
A200,X001XE9IXP,Shaving Kit With Vinsan 100 pcs,B0C7GQ1HD5,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (100 Sets)",42,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001ZWNR87,Vinsan Shaving Gel 125 Pcs,B0CRVN3R5V,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (125 Sets)",47,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001VXQ1O7,Lxry. Disp. Shaving Kit 25 pcs,B0CJ9KBKVS,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (25 Sets)",33,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A200,X001VXQ1O7,Lxry. Disp. Shaving Kit 25 pcs,B0CJ9KBKVS,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (25 Sets)",40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001VXVB8X,Lxry. Disp. Shaving Kit 50 pcs,B0CJ9KMXLC,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (50 Sets)",45,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001XDYBAV,Shaving Kit With Vinsan Gel 50 pcs,B0C7GQMRV7,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (50 Sets)",0,30,0,30,0,0,0,0,0,0,0,0,,
A200,X001XDYBAV,Shaving Kit With Vinsan Gel 50 pcs,B0C7GQMRV7,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (50 Sets)",12,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001ZWOODT,Vinsan Shaving Gel 75 Pcs,B0CRVRLV4L,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel Travel Shaving Set Travel Size Toiletries Camping and Travel (75 Sets)",42,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWNR7X,Vinsan Shaving Gel 25 Pcs,B0C74NCWN8,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel and Travel Size Camping Toiletries (25 Sets)",29,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0024GY52F,Shaving Kit With Vinsan Gel 25 pcs,B0C74NCWN8,,,,"Clayherbs Shave Kit in Bulk, Smooth Shave Disposable Razor and Cream(8g), Individually Wrapped Toiletries Amenities for Hotel and Travel Size Camping Toiletries (25 Sets)",98,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWODBH,Shaving Gel 8G Pack-100,B0CXPRJ29H,,,,Clayherbs Shaving Gel | Bulk Hotel Toiletries | Guest House Amenities | Aloe Vera Gel | Mens Grooming | 4g 3 Shaving Gel Sachet Free (Pack-100),50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWODC1,Shaving Gel 8G Pack-150,B0CXPSKHWF,,,,Clayherbs Shaving Gel | Bulk Hotel Toiletries | Guest House Amenities | Aloe Vera Gel | Mens Grooming | 4g 3 Shaving Gel Sachet Free (Pack-150),50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWNR7N,Shaving Gel 8G Pack-200,B0CXPRNJFC,,,,Clayherbs Shaving Gel | Bulk Hotel Toiletries | Guest House Amenities | Aloe Vera Gel | Mens Grooming | 4g 3 Shaving Gel Sachet Free (Pack-200),48,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWODCB,Shaving Gel 8G Pack-50,B0CXPRSM16,,,,Clayherbs Shaving Gel | Bulk Hotel Toiletries | Guest House Amenities | Aloe Vera Gel | Mens Grooming | 4g 3 Shaving Gel Sachet Free (Pack-50),39,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMP3,SustainableShavingKit(Po-100),B0D841HYZR,,,,"Clayherbs Sustainable (Pack-100) Shaving Kit For Hotel Room Toiletries, Travel, Guest Amenities, Eco-Friendly, Plastic-Free Paper Shaving Gel Sachets, Biodegradable, Sustainable Bamboo Handle Razor-Twin Blade, Sustainable grooming product",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMQ7,SustainableShavingKit(Po-150),B0D843KQMR,,,,"Clayherbs Sustainable (Pack-150) Shaving Kit For Hotel Room Toiletries, Travel, Guest Amenities, Eco-Friendly, Plastic-Free Paper Shaving Gel Sachets, Biodegradable, Sustainable Bamboo Handle Razor-Twin Blade, Sustainable grooming product",19,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMQR,SustainableShavingKit(Po-20),B0D8425CKB,,,,"Clayherbs Sustainable (Pack-20) Shaving Kit For Hotel Room Toiletries, Travel, Guest Amenities, Eco-Friendly, Plastic-Free Paper Shaving Gel Sachets, Biodegradable, Sustainable Bamboo Handle Razor-Twin Blade, Sustainable grooming product",16,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMOJ,SustainableShavingKit(Po-50),B0D83YJ383,,,,"Clayherbs Sustainable (Pack-50) Shaving Kit For Hotel Room Toiletries, Travel, Guest Amenities, Eco-Friendly, Plastic-Free Paper Shaving Gel Sachets, Biodegradable, Sustainable Bamboo Handle Razor-Twin Blade, Sustainable grooming product",14,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMPD,New Bamboo Comb (Po-200),B0D7W4J98P,,,,"Clayherbs Sustainable Bamboo Comb, Handmade Wooden hair bamboo comb, Poclet size, Travel Friendly, Anti Static Comb for Hair Growth (Pack-150, One Size)",14,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMPX,New Bamboo Comb (Po-20),B0D7W6KGJ6,,,,"Clayherbs Sustainable Bamboo Comb, Handmade Wooden hair bamboo comb, Poclet size, Travel Friendly, Anti Static Comb for Hair Growth (Pack-20, One Size)",11,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMR1,New Bamboo Comb (Po-50),B0D7W52GZT,,,,"Clayherbs Sustainable Bamboo Comb, Handmade Wooden hair bamboo comb, Poclet size, Travel Friendly, Anti Static Comb for Hair Growth (Pack-50, One Size)",40,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002HS1ZTL,Razor with Shave Butter Pack-100 Set,B0GHNJLVHM,,,,"Clayherbs Sustainable Shaving Kit – Eco-Friendly Wooden Handle Razor with Wheat Straw Cartridge, Travel-Size 10g Shave Butter (Aloe & Lemon), Hotel Room Kit, Toiletries Set, Guest Amanities Plastic-Reduction Grooming Set for Men & Women (100)",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002HSBN43,Razor with Shave Butter Pack-50 Set,B0GHNN6WNK,,,,"Clayherbs Sustainable Shaving Kit – Eco-Friendly Wooden Handle Razor with Wheat Straw Cartridge, Travel-Size 10g Shave Butter (Aloe & Lemon), Hotel Room Kit, Toiletries Set, Guest Amanities Plastic-Reduction Grooming Set for Men & Women (50)",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002HSDP7V,Razor with Shave Butter Pack-2 Set,B0GHNDFSRR,,,,"Clayherbs Sustainable Shaving Kit – Eco-Friendly Wooden Handle Razor with Wheat Straw Cartridge, Travel-Size 10g Shave Butter (Aloe & Lemon), Plastic-Reduction Grooming Set for Men (2)",15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002HS21OJ,Razor with Shave Butter Pack-4 Set,B0GHN2M7Y8,,,,"Clayherbs Sustainable Shaving Kit – Eco-Friendly Wooden Handle Razor with Wheat Straw Cartridge, Travel-Size 10g Shave Butter (Aloe & Lemon), Plastic-Reduction Grooming Set for Men (4)",14,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0022SLMNF,Sustainable Shower Cap(Po-150),B0D7W9CZPX,,,,"Clayherbs Sustainable shower cap (Pack-150), Reusable Shower Cap For Hotel, Spa, Salon, Eco-Friendly, Plastic-free Packing, Biodegradable, Non-Plastic Shower Cap, Bathroom Accessories",18,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001QYBXG7,clayherbs-toiletries-cdssbb-set-pack-50,B09TPFV1XW,,,,"Clayherbs Toiletries 50 Sets Guest Amenity Kits – Hotel Toiletries Set with Zip Pouch 9 X 4 INCH | Includes Dental, Shaving Kit, Soap, Shampoo, Moisturizer, Comb | Ideal for Weddings, Travel, AIRBNB, Hotels, welcom kit",86,0,0,0,0,0,0,0,0,2,0,0,30-Jun-2026,31-May-2026
A100,X001Z6Q9UL,Lxry. Disp. Shaving Kit 125 Sets,B0CRTMCCRK,,,,"Clayherbs Toiletries Sets Hotel Accessories,Hotel Kit,Guest Room Amenities,Marriage Guest Toiletry Kit Hospital Kit Shaving Kit (1 Razor & 1 Shaving Gel Tube 8g) Set Of (125)",50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6LB09,Lxry. Disp. Shaving Kit 150 Sets,B0CRVCK7M8,,,,"Clayherbs Toiletries Sets Hotel Accessories,Hotel Kit,Guest Room Amenities,Marriage Guest Toiletry Kit Hospital Kit Shaving Kit (1 Razor & 1 Shaving Gel Tube 8g) Set Of (150)",50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6ZIR1,Lxry. Disp. Shaving Kit 75 Sets,B0CRTN59D1,,,,"Clayherbs Toiletries Sets Hotel Accessories,Hotel Kit,Guest Room Amenities,Marriage Guest Toiletry Kit Hospital Kit Shaving Kit (1 Razor & 1 Shaving Gel Tube 8g) Set Of (75)",50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001VXVB97,Lxry. Disp. Dental Kit 25 pcs,B0CHW9BWWD,,,,"Clayherbs Toothbrushes with Toothpaste (10g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing (25 Kits)",56,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0028AJ7LV,Lxry. Disp. Dental Kit 800 pcs,B0DVZ83WYR,,,,"Clayherbs Toothbrushes with Toothpaste (10g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing (800 Kits)",49,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001ZWOD4T,Erth-brwn-box-Dental-kit-50pcs,B09TT98J67,,,,"Clayherbs Toothbrushes with Toothpaste (8g) | Disposable Travel Kit | Dental Kit In Bulk | Individually Wrapped | Hotels | Vacation Rentals | Homeless, Nursing (50 Kits)",12,0,0,0,0,0,0,0,0,0,0,0,31-Oct-2025,01-Oct-2025
A100,X002CZAO4V,Toothpaste sachet (Pack-100),B0FHWQKT6Z,,,,"Clayherbs Travel Toothpaste Sachets – Eco-Friendly Single-Use Natural Toothpaste in Kraft Pouch – Ideal for Hotels, Travel, Guests & Events – Herbal Formula (100)",13,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002CZ9CV7,Toothpaste sachet (Pack-200),B0FHWQNJ55,,,,"Clayherbs Travel Toothpaste Sachets – Eco-Friendly Single-Use Natural Toothpaste in Kraft Pouch – Ideal for Hotels, Travel, Guests & Events – Herbal Formula (200)",27,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002CZ9RVH,Toothpaste sachet (Pack-50),B0FHWRML13,,,,"Clayherbs Travel Toothpaste Sachets – Eco-Friendly Single-Use Natural Toothpaste in Kraft Pouch – Ideal for Hotels, Travel, Guests & Events – Herbal Formula (50)",78,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2028,01-Dec-2028
A100,X0021DMIOD,Vinsan Kit Pack-50,B0D2677XJV,,,,"Clayherbs Vinsan Eco Friendly Vanity Kit Hotel Toiletries Luxury Kit, Sustainable Travel Morning Kit, Guest Amenities Biodegradable, Shaving Kit, Dental Kit, 20g Soap, Shower Cap, Comb, (Pack-50 Kits)",21,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001SIYIGD,Clyhrbs-Bigbottle-Condr-Pk-Of-100,B0BT9F1P7Q,,,,Clayherbs | Pack Of 100 Hair Conditioner 30ml | Refreshing Fragrance Of Aloe Vera For Hotel Amenities | Toiletries | Hotel Accessories | Hospital Toiletry Kits | Guest Room,30,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X001XE9IZ3,Earth-Natural-Soap-20g-pack-of-250,B0BRSYR6SM,,,,Earth Naturals (20g) Pack-250 Hotel Travel Size Soap Bar Bulk | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom | Travel Soap,42,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWOG0F,Earth-Naturals-Soap-20g-pack-of-500,B0BRSXVBBY,,,,Earth Naturals (20g) Pack-500 Hotel Travel Size Soap Bar Bulk | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom | Mini Soap,53,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001ZWOO7F,Earth-Naturals-Soap-20g-pack-of-750,B0BRSYTJGP,,,,Earth Naturals (20g) Pack-750 Hotel Travel Size Soap Bar Bulk | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom | Mini Soap,29,0,0,0,0,0,0,0,0,0,0,0,,
A200,X0021IVT2F,Earth-Naturals-Soap-20g-pack-of-100,B0D5M89B83,,,,Earth Naturals 20gm (Pack-100) Bar Hotel Travel Size Soap Bar Bulk | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom | Travel Soap,69,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X0021IVT25,Earth-Naturals-Soap-20g-pack-of-200,B0D5M6HTCL,,,,Earth Naturals 20gm (Pack-200) Bar Hotel Travel Size Soap Bar Bulk | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries for Guest Bathroom | Travel Soap,69,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY26VP,Earth-Naturals-Soap-20g-pack_25 sm,B0CSG4XZZ7,,,,Earth Naturals 20gm (Pack-25) Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Guest Room Toiletries,70,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY058V,Earth-Naturals-Soap-20g-pack_100 sm,B0CSG65GT2,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (100),131,0,0,0,0,0,0,0,0,1,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY058B,Earth-Naturals-Soap-20g-pack_1000 sm,B0CSG62MS8,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (1000),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY26V5,Earth-Naturals-Soap-20g-pack_150 sm,B0CSG6VY98,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (150),50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZWOO6V,Earth-Naturals-Soap-20g-pack_200 sm,B0CSG8PCHY,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (200),69,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZWOD67,Earth-Naturals-Soap-20g-pack_250 sm,B0CSG5BNQJ,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (250),20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY059F,Earth-Naturals-Soap-20g-pack_300 sm,B0CSG6R816,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (300),50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY0U8L,Earth-Naturals-Soap-20g-pack_350 sm,B0CSG484KS,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (350),40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY058L,Earth-Naturals-Soap-20g-pack_400 sm,B0CSG5PQB1,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (400),40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZWITUX,Earth-Naturals-Soap-20g-pack_450 sm,B0CSG3R167,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (450),70,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZJJX97,Earth-Naturals-Soap-20g-pack_50 sm,B0CSG484KQ,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (50),15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY0VVR,Earth-Naturals-Soap-20g-pack_500 sm,B0CSG4S9QZ,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (500),39,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001YY0581,Earth-Naturals-Soap-20g-pack_550 sm,B0CSG6PXDZ,,,,Earth Naturals Hotel Toiletries Nourishing Handmade Soap 20 Gm | Cream & Honey | Hospital Toiletry Kits | Hotel Amenities | Hotel Guest Room Toiletries (550),40,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
